Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	jg.note	rat.owner	exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat
25	25	25	25	added 04082020	BheditaSeewoo			1003	100301	1	A2	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	380	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.25 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							47.802349590000006	0.0589762193385282	-0.1093159865469028	-0.0087377219619786	0.0117857820488459		0.0675273014193815	-0.0364016900609669	0.0572060924390154	0.0009370459129639		0.0589762193385282	-0.1093159865469028	-0.0087377219619786	0.0117857820488459		0.0136417295522777	0.0782975203113985	-0.0562299950721935	-0.0113700818981266		0.0101339815024579	0.0751987811051259	-0.0857758091977214	-0.0516696500396143	
26	26	26	26	added 04082020	BheditaSeewoo			1003	100302	1	A3	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	360	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							45.87827136	0.0016240114301808	0.1936603673424021	0.0070631437946602	0.0356787951962798		0.0469883974247362	0.0570406481288014	-0.0244311707702661	-0.0341647830470587		0.0016240114301808	0.1936603673424021	0.0070631437946602	0.0356787951962798		-0.0387445537878308	0.1556784945034064	-0.1025030943066746	0.0347443519199181		-0.0472615117990619	0.1190991251639398	-0.0022764979713288	0.1281182465268978	
27	27	27	27	added 04082020	BheditaSeewoo			1003	100303	1	A4	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							47.22238078	0.1285518350386381	0.0562091670296308	0.1717102737763535	0.1467281028433083		0.0486942431097988	0.0769770727255883	0.079833535200745	0.0435381545794681		0.1285518350386381	0.0562091670296308	0.1717102737763535	0.1467281028433083		0.0047234121576104	-0.2843476188555232	-0.0873899540310641	-0.0313981116102436		0.0008127278589752	-0.2687236962917508	-0.1173142104262808	-0.1228838197963227	
28	28	28	28	added 04082020	BheditaSeewoo			1003	100304	1	A5	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	368	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							47.837178905	0.0803163861856223	-0.0179063932159636	0.0355704927220853	-0.0228403375290053		0.0726244385835795	-0.0209342285555487	0.0743388920432442	-0.0302499584686611		0.0803163861856223	-0.0179063932159636	0.0355704927220853	-0.0228403375290053		-0.0169272898787698	-0.0466698732689296	0.0669941386641696	-0.0525347294582231		-0.0338059811003152	-0.0504032999403409	0.0256852652550886	-0.0593280462295552	
29	29	29	29	added 04082020	BheditaSeewoo			1003	100305	1	A6	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	400-450	401	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							46.528179635	-0.0110860556982259	0.03610027858683	0.0159111250447289	-0.057550014891753		-0.0403329924369064	0.0589123638658806	-0.0204330169611363	0.0006440219148891		-0.0110860556982259	0.03610027858683	0.0159111250447289	-0.057550014891753		-0.0201091084262223	0.0421375567864486	0.0670792795202676	-0.1068980344551659		0.0010878878931051	0.0216427134036407	0.0627982028245227	-0.1301941751800107	
30	30	30	30	added 04082020	BheditaSeewoo			1003	100306	1	Cage12_A1	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	340	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	
31	31	31	31	added 04082020	BheditaSeewoo	yes	anat2template	1003	100306	2	Cage12_A1_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	400-450	411	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.557847455	0.0066136308322624	0.0146227414918563	0.0236201134480736	-0.0315133726712881		-0.0112518233226538	-0.0484987399233869	0.049674862974656	0.0483379361987738		0.0066136308322624	0.0146227414918563	0.0236201134480736	-0.0315133726712881		-0.0163338800981175	0.0755587671737765	0.0274680426568758	-0.1110153675586784		-0.0163184850841848	0.0736558861563477	0.0067336172363664	-0.1397957497640484	
32	32	32	32	added 04082020	BheditaSeewoo			1003	100307	1	Cage12_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	350-350	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							43.32364107	-0.029334399458632	0.1442857102484655	0.0734851001406868	0.0247660551266829		0.034531293383663	0.1040292363222735	0.1041048551553805	0.0140373311201371		-0.029334399458632	0.1442857102484655	0.0734851001406868	0.0247660551266829		0.0741658182621346	0.1502066226004175	-0.0433208271859534	-0.0465838889181241		0.0404354154247549	0.1226979635070419	-0.0324833029364654	-0.0494975064706927	
33	33	33	33	added 04082020	BheditaSeewoo			1003	100307	2	Cage12_A2_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	450-500	467	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							40.363870025	0.0507526916910212	0.2556409063536408	0.2066214435506675	0.0320052983156327		0.0745802249439295	0.1271474645979906	0.1237527407705502	0.0563192365111493		0.0507526916910212	0.2556409063536408	0.2066214435506675	0.0320052983156327		0.0504243297025852	0.1353432187920853	0.1365013556540005	-0.0155899258758449		0.0511265009238743	0.1656840931771444	0.1569674916350154	-0.1077206030584863	
34	34	34	34	added 04082020	BheditaSeewoo			1003	100308	1	Cage15_A1	12-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	48	200-250	223	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							30.37199869	0.0073482935016388	0.0272515515669736	0.0231509189380989	-0.0247791854509394		0.0277673677169815	0.0104354932877882	0.0586822051919527	0.0052230298729206		0.0103997152377527	0.0309544205021304	0.0278346731899377	-0.0165630000248622		0.0944866623723389	0.0969216916485522	0.0984223195128867	-0.0060391462173628		0.0701649904140612	0.1621962297840241	0.0917959360939801	-0.0451084088734291	
35	35	35	35	added 04082020	BheditaSeewoo			1003	100308	2	Cage15_A1_repeat	1-May-19	Sprague Dawley	Sprague Dawley	Male	2-4	67	300-350	338	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							39.061785925	0.0019139282162797	-0.0347622930876328	0.0899063606532916	0.0154668217248678		0.024553940421586	0.0177441266492873	0.0514813166284631	0.0543916740115816		0.0019139282162797	-0.0347622930876328	0.0899063606532916	0.0154668217248678		-0.0589544973833232	-0.0308317713664432	-0.1342662165922568	-0.0931597488505137		-0.095391937211793	-0.0441631434086357	-0.1126325571929856	-0.094785130867857	
36	36	36	36	added 04082020	BheditaSeewoo			1003	100309	1	Cage9_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	331	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							43.536357495	-0.0647356123620653	0.0735094301065042	0.1744955956661074	-0.0615249402970169		-0.0261127356328448	0.0388813993723412	0.142257593113756	-0.051295397201605		-0.0647356123620653	0.0735094301065042	0.1744955956661074	-0.0615249402970169		-0.0121681352126328	0.0849228868753406	0.1595448768862268	-0.0281807040676499		-0.0266455675040111	0.0530753755764076	0.1288496353627223	-0.05396071034703	
37	37	37	37	added 04082020	BheditaSeewoo			1003	100309	2	Cage9_A2_repeat	23-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	70	350-400	394	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1.0	0.05	300.0		mapshim	AllShims	300000	yes	LR							43.37986285	0.045643108992096	-0.016570344465139	0.2524022994462141	0.1020156756625658		0.0352492562189745	0.0657824551314857	0.1622667981767384	0.0661687072875957		0.045643108992096	-0.016570344465139	0.2524022994462141	0.1020156756625658		0.1475499788819086	-0.0601645884828332	0.2370680465712888	0.0519015593540921		0.135867248046455	-0.0233252736342474	0.2445266144562805	0.0334894285358304	
38	38	38	38	added 04092020	KHChuang			1004	100400	1	s_20121214_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-60			36.5±0.5			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.4	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							36.95963074	-0.0126032120893202	0.1489333923306796	0.1797982794432502	0.0094625401538875		0.052142138612143	0.1019023540005698	0.0814461205831771	-0.0186874002186922		0.0215445432091299	0.2673062459332965	0.1346871385267662	-0.0107332006133913		0.0026811775147691	0.4344710686746162	0.1200724303922405	-0.0344780718615708		0.015629740994632	0.5034433260400945	0.1094088448444197	-0.0312219996325086	
39	39	39	39	added 04092021	KHChuang			1004	100401	1	s_20121229_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-61			36.5±0.6			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.5	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							41.56951362	0.1878031339576252	0.282826674357415	0.2795983344171515	-0.0531294738994928		0.1720116141909999	0.3312540588773436	0.2147918689489588	-0.0437818079204586		0.2739122917427469	0.294422808194889	0.2179962444862413	-0.0520692267494219		0.1783258530775003	0.3807119563015873	0.3373231592071274	-0.0034236048941494		0.1894315102723104	0.3377797850583771	0.3047084612060018	-0.0722330500025819	
40	40	40	40	added 04092022	KHChuang			1004	100402	1	s_20130103_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-62			36.5±0.7			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.6	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							40.318818425	0.165394956804831	0.2212638560136711	0.1874844328296686	0.0955621388885057		0.1132447686793673	0.2389898610444925	0.1875775344295785	-0.040928674332592		0.1544456118021722	0.2969233654199182	0.0746127346860537	0.2548079956881101		0.1399333588531601	0.1664001644143584	0.0836977520509862	0.1114300445138885		0.1322194297750322	0.1342763600300267	0.0046481870911493	0.0680670365915599	
41	41	41	41	added 04092023	KHChuang			1004	100403	1	s_20130108_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-63			36.5±0.8			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.7	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							47.90346631	0.021840177460322	0.1011223784054739	-0.0004962730977328	0.0116527648875191		0.1126686143777465	0.1956817548944403	0.0488178499727055	-0.00766504718733		0.1243438054805407	-0.0563235670707878	0.0801880813427899	0.0186489408348236		0.0291405357747193	0.1038879063096867	0.0125022111067281	0.0620552042785028		0.0053482650558029	0.0693164369194672	-0.0228300211499819	0.0316595748694128	
42	42	42	42	added 04092024	KHChuang			1004	100404	1	s_20130205_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-64			36.5±0.9			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.8	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							18.692276755	0.0351425714085516	0.216068644090701	0.2018588520995631	0.15323021319389		0.0502783631683167	0.2015847062866965	0.0459321011903747	0.08175173381253		0.3290291502335741	0.2152918429683354	0.2101864644906665	0.357613996247172		0.0102177140592278	0.222423649328133	0.0958796746863557	0.068364447711285		-0.000246666816287	0.1791019225249739	0.0444985593765247	0.007354667299209	
43	43	43	43	added 04092025	KHChuang			1004	100405	1	s_20130207_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-65			36.5±0.10			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.9	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							18.914895155	0.0532861643876192	0.2653699874672739	0.0182410368571868	0.0534499461893908		0.0443675269452392	0.2293715183808729	0.022506149593966	0.0430598195093027		0.0282524903999399	0.2887772509807512	0.0511395471374392	0.1600415054240999		0.0233196569120718	0.2046584571301367	-0.0004551946141915	0.0166426320537361		0.0274770889455804	0.1806110217016442	-0.0164735891839311	-0.0032322648181478	
44	44	44	44	added 04092026	KHChuang			1004	100406	1	s_20130210_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-66			36.5±0.11			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.10	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							29.8645924	-0.1036073530386904	0.0240099481668454	0.0512615596225004	0.0515691966325645		-0.0105042163212814	-0.0036552856823834	0.0811118072075326	-0.047809360383477		-0.2083171092843717	0.0530101841012252	0.1676885627898879	0.1702658496690979		-0.1327344980754901	0.0185781335174227	0.0813702868253064	0.1571347177804199		-0.1119154746853613	-0.0006941282944503	0.0633999934818263	0.1381405218063276	
45	45	45	45	added 04092027	KHChuang			1004	100407	1	s_20130210_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-67			36.5±0.12			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.11	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							26.87070608	0.0512515371882873	0.0513834851164787	-0.0690353723160712	-0.0018710778140973		0.0364783548751141	0.0062574437124081	-0.0392674365089603	-0.0612658201337327		0.2220307018899419	0.1175585593115012	-0.0243324725573788	-0.048853097136963		0.0660845145103635	0.0397261915015971	-0.0810223863848162	0.051350876261921		0.0565456400825544	0.0169788491351007	-0.0641699739014425	0.0924439916946284	
46	46	46	46	added 04092028	KHChuang			1004	100408	1	s_20130211_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-68			36.5±0.13			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.12	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							18.64312095	0.0805550709141663	0.2305936719105696	0.0531665987442971	0.0272757598480799		0.0813060173004238	0.2069181028629583	0.0428829515008324	0.0258307225673134		-0.0396258512569929	0.091478683626009	-0.1421519047860591	-0.1738800538557338		0.1358493879694751	0.2424845743392882	0.0894564216642709	0.0480683238108328		0.1221522880937306	0.267677083439572	0.0767329821759437	0.0234399147098789	
47	47	47	47	added 04092029	KHChuang			1004	100409	1	s_20130218_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-69			36.5±0.14			Varian/Agilent		9.4	T+R	RT-single loop		FSE		2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.13	12.0	1.0	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							20.378201895	-0.0023055283567087	0.0295528886200088	0.1077930192470334	0.0150965130467362		0.0176690221429737	0.0307168512262147	0.1095853772809321	0.0289674609719279		-0.1358453130599822	-0.1116578366126287	0.0888521416272884	0.1056619797644379		0.0019516371044782	0.0830253973129355	0.1316321429918254	0.0035456255217497		-0.0197963929210346	0.0636963163940191	0.1298984776852142	0.0008759838141441	
48	48	48	48	added 04092029	NickTodd			1005	100500	1	1	7/6/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							70.85387627	0.1161503628563408	0.5822598699805652	0.5669786292655717	0.2340335356328019		0.2034159933868964	0.4392149929549338	0.4273246393101695	0.2501370710913358		0.1006663907585174	0.590807641702308	0.5708510153820001	0.2285715291920823		0.142367630923896	0.5488337170566169	0.4077883498736578	0.1739783539666605		0.1833244789245403	0.5184941116652743	0.4091106786250331	0.1631551940890441	
49	49	49	49	added 04092029	NickTodd			1005	100501	1	2	7/17/2017	Sprague Dawley	Sprague-Dawley	Male		unknown	300-350	257 - 384 g	Charles River			resting-state	ketamine / xylazine	80 / 10	isoflurane / medetomidine	0.25% iso and ~0.015 mg/kg/hr med.		90.0	1 - 2 hours	free-breathing	50.0	35 - 65 bpm		not measured	~34 - 37 C	not measured		Bruker	Paravision 5	7.0	T + R	Rx only single loop		RARE	T2	6.5	0.05	GE-EPI	1.5	0.018	65.0	0.5 x 0.5 x 1.0 mm	18.0	1.0	0.2	300.0	none	MAP Shim	unknown		no	LR							104.6926293	0.0884427454093182	0.4721620075048774	0.4177375356889557	0.0203607416137883		0.0772968720827403	0.3275598309390988	0.321038031238304	-0.0011180402899599		0.0770228741279263	0.4636101278408575	0.4168794538758237	0.0203286920261398		0.0911768652140448	0.4935868417850155	0.4016507927471051	-0.0471239750980005		0.0781897371173221	0.4761251076043454	0.3919946943976357	-0.0128607587464143	
