exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	maxFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	aromas_ACA_MCA	aromas_ACA_cat	aromal_ACA_MCA	aromal_ACA_cat	aromasr_ACA_MCA	aromasr_ACA_cat	WMCSFs_ACA_MCA	WMCSFs_ACA_cat	GSRs_ACA_MCA	GSRs_ACA_cat
		1002	100207	1	Cage 8 A2	06-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	49	200-250	245	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4	isoflurane	2	air	50.0	50	free-breathing	50.0	40-60 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							35.65600101	18.172573845	0.0094333000755449	0.0245535546261184	0.031856017845925094	-0.0048167613765980515	-0.08720695398728182	-0.05896260356535663	No	0.06612381889281202	0.009594312923928384	-0.057433906593019605	-0.07159184684792724	No	0.031856017845925094	-0.0048167613765980515	-0.08720695398728182	-0.05896260356535663	No	0.10045056361191353	0.10515290588970004	0.09499102217236709	0.18205623618074196	Spurious	0.03432438918778233	-0.0038144863439817872	-0.06728300436195608	-0.05832252469920041	No	0.1113583131571166	Specific	0.08066715361715174	No	0.1113583131571166	Specific	0.31623205233801854	Unspecific	0.06965878561621455	No
		1002	100208	1	Cage 9 A1	06-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	49	250-300	259	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4	isoflurane	2	air	50.0	50	free-breathing	50.0	40-60 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							42.136183255	20.990437325	0.0118491911830333	0.0337201516571041	0.08131305937715363	0.17595222054200813	0.08078966093259438	-0.17807591021333452	Spurious	0.05743032402310254	0.13024537195776012	0.02023954518488446	-0.10853720529352175	Spurious	0.08131305937715363	0.17595222054200813	0.08078966093259438	-0.17807591021333452	Spurious	0.044098205032144316	0.285124309866551	0.15662826364872398	0.0661211253180719	Specific	0.0015186932900925682	0.2187341077842834	0.0178592939572597	-0.037973038753899846	No	0.1280605496846984	Specific	0.06463979008267934	Spurious	0.1280605496846984	Specific	0.22175667072958377	Specific	0.1907183376388502	Specific
		1002	100209	1	Cage 9 A2	06-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	49	250-300	252	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4	isoflurane	2	air	50.0	50	free-breathing	50.0	40-60 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.089908955	18.506740015	0.0098317331964141	0.0265982819793466	0.0844201030539767	-0.08965294794664436	0.03092201120119958	0.0109929181205212	No	0.06296141914578429	-0.047303832260275534	0.020896914133914143	-0.007861408361914561	No	0.0844201030539767	-0.08965294794664436	0.03092201120119958	0.0109929181205212	No	0.09352307608504876	0.11876961369066581	0.09309791310350891	0.2624225327781146	Spurious	0.06329695406107093	-0.045522217409071565	0.00861862820920212	0.01358981463014705	No	-0.0988965151927876	No	-0.07293947538263701	No	-0.0988965151927876	No	0.21536782956191763	Unspecific	-0.05616291650674914	No
		1003	100300	1	A1	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	390	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane / medetomidine	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured	medetomidine was started immediately after bolus was delivered. Isoflurane was delivered in medical air. Rs-fMRI data usually acquired 50min post induction but could be anywhere between 40-70min	Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							33.940347665000004	17.33889935	0.011804484662587	0.0282993163899078	0.001855914437324489	0.11470615858357694	0.2898533315112361	0.18493607945318666	Unspecific	0.004327888852117449	0.06840417685622881	0.24910195514637562	0.13490963042127382	Unspecific	0.001855914437324489	0.11470615858357694	0.2898533315112361	0.18493607945318666	Unspecific	-0.04741525229664705	0.12410302539221153	0.226889327057027	0.14856861945139813	Unspecific	-0.0792644193334206	0.07350040015354363	0.19514601732895046	0.11720320170815143	Unspecific	0.027090358354593676	Spurious	0.05546774205000213	Spurious	0.027090358354593676	Spurious	-0.0652917093644381	Spurious	-0.08632194810617637	Spurious
		1003	100301	1	A2	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	380	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.25 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							34.300177595	16.874274	0.0109441808502189	0.0305660811475698	0.052126659279829166	-0.0990080374554077	0.07506389787048152	-0.04043126957884185	No	0.05862844364219271	-0.06112463930318134	0.1256605589591728	-0.05825311436203765	Specific	0.052126659279829166	-0.0990080374554077	0.07506389787048152	-0.04043126957884185	No	-0.015241104131307751	-0.0010688137227318146	0.016262412136736046	-0.04858615661079591	No	-0.014427296172870986	0.001278489875625202	-0.06224640349915994	-0.07707532992024733	No	0.28870026318543274	Specific	0.164980962655709	Specific	0.28870026318543274	Specific	0.0899033250220973	No	0.01695434936414342	No
		1003	100302	1	A3	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	360	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							35.38246719	17.184850115	0.0100035502271216	0.0289906033924299	0.026671122693394254	0.08038054753391444	0.06330515111325118	-0.0398696909203891	No	0.06779963658070137	0.042342674678257405	0.028968092021402398	-0.020475981400177277	No	0.026671122693394254	0.08038054753391444	0.06330515111325118	-0.0398696909203891	No	-0.10564733222994196	0.09642667588412113	-0.06943994376765042	0.01563431062311363	No	-0.1032565651691314	0.13123423494066266	-0.021487127282352952	-0.0007529940298017831	No	0.006957853116690669	No	0.07749463478352835	No	0.006957853116690669	No	0.016842618455679234	No	-0.013761983913883218	No
		1003	100303	1	A4	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.155716510000005	18.968030165	0.0113743335784172	0.0278298480684656	0.11039959668338185	0.2689916678761033	0.17368577489884737	0.07100503826727458	Specific	0.04488649744512724	0.1435708263274425	0.08998514507888408	0.04477519792794275	No	0.11039959668338185	0.2689916678761033	0.17368577489884737	0.07100503826727458	Specific	-0.04415096787054105	0.1489382745013881	-0.05638794470492469	-0.05612547425020728	No	-0.03124539091502487	0.1480291876867076	-0.12345834300598207	-0.17552214346747513	Spurious	0.22634583176457904	Specific	0.2179108126922212	Specific	0.22634583176457904	Specific	0.13719249926944363	Specific	0.05988829427185596	Spurious
		1003	100304	1	A5	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	368	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							38.885500435	17.308761455	0.0095352466087906	0.031375314122001	0.03853499331386746	0.026672368498795587	0.05605632837258158	0.0788847330180079	No	0.08881254394933336	0.005396874679846229	0.14119421445354524	0.010499827135496706	Specific	0.03853499331386746	0.026672368498795587	0.05605632837258158	0.0788847330180079	No	-0.08136556281197088	0.10613779217840975	0.07605279799618339	0.11956360160119177	Spurious	-0.10762898276559528	0.0993178246534029	0.0483735996021418	0.09457665997328606	No	0.09388065841153258	No	0.08490094742912836	No	0.09388065841153258	No	0.08226470436252788	Spurious	0.08061690967622553	No
		1003	100305	1	A6	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	400-450	401	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.418042525	18.008791795	0.0093435472387654	0.0252726269380908	-0.05679642912876151	0.18285280750925295	0.06231300289317196	0.01088964840892647	No	-0.03678277291713967	0.12539929932259322	0.02210201551726197	0.013159648453547416	No	-0.05679642912876151	0.18285280750925295	0.06231300289317196	0.01088964840892647	No	-0.008601574000054454	0.16981970200765129	0.1626554178734467	-0.0634121436366636	Specific	0.0031031082574242913	0.15275474440514977	0.15443582353849758	-0.09111708880679743	Specific	0.1604249002458806	Specific	0.06234890067317664	No	0.1604249002458806	Specific	0.09173722358259957	No	0.0936246444802458	No
		1003	100306	1	Cage12_A1	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	340	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							35.38040667	15.207873815	0.0094347571407978	0.0228512749577536	0.13958249811084664	0.09148205515951911	0.10304056512664575	-0.03832174889747892	Specific	0.07418206781403798	0.10095274029162336	0.053464828413519634	-0.01768302344337187	No	0.13958249811084664	0.09148205515951911	0.10304056512664575	-0.03832174889747892	Specific	0.02026521442475717	0.05699455055695274	0.047293371586787904	-0.08091739316640227	No	0.009231810836715258	0.027797319529483118	0.015911142456061615	-0.12941751477877775	Spurious	0.06943268460192761	No	0.028766343262552188	No	0.06943268460192761	No	0.07773504768111136	No	0.06815681360462661	Spurious
		1003	100306	2	Cage12_A1_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	400-450	411	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							28.738047885	11.86768147	0.0161732141160285	0.0430901812408343	-0.010397466365660612	0.033503204950111116	0.05565456919662767	0.058413291254364064	No	0.04411135044148796	0.004782055589019073	0.06739465915130076	0.03379949436262096	No	-0.010397466365660612	0.033503204950111116	0.05565456919662767	0.058413291254364064	No	-0.0552433184751052	0.036683383221253946	0.08037672372293475	0.08175791533158037	No	-0.05607528127523134	0.01825347393571643	0.0706006970601963	0.04461632875557756	No	0.138422088975037	Specific	0.08993986063912272	No	0.138422088975037	Specific	0.11873962341653635	Specific	0.09277234641270678	No
		1003	100307	1	Cage12_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	350-350	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							31.08267767	17.065659015	0.0082085975425479	0.019488615951527	-0.024804976771344234	0.13723959070050118	0.21699902791715375	0.17786617578433467	Unspecific	0.016396393558366494	0.15911410717669142	0.1949943904221565	0.10918879419039368	Unspecific	-0.024804976771344234	0.13723959070050118	0.21699902791715375	0.17786617578433467	Unspecific	0.1190724654660914	0.0966997777900883	0.15459821603553653	0.04965999166548564	Specific	0.10917934268710817	0.08325432154224173	0.1053074257125842	-0.016795698316774826	Specific	0.17762489856136157	Unspecific	0.1314942171881645	Unspecific	0.17762489856136157	Unspecific	0.13097108254647274	Specific	0.07033628018700556	No
		1003	100307	2	Cage12_A2_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	450-500	467	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							28.55024782	16.186076215	0.0071367921267656	0.0181022847632336	-0.0003852386464063294	0.2809868100562302	0.35255789717757213	0.05584601386130588	Specific	0.017160766629851384	0.18581871984345188	0.32334241412732934	0.07147433613478225	Specific	-0.0003852386464063294	0.2809868100562302	0.35255789717757213	0.05584601386130588	Specific	0.024805976861880234	0.24451765173480086	0.25535132724315635	0.125557993488534	Unspecific	0.01712067660331002	0.24571276940515738	0.2565090830246271	0.06268330692186258	Specific	0.10847584052357956	Specific	0.08668535478069467	No	0.10847584052357956	Specific	0.13534166027194447	Unspecific	0.07207670117891604	No
		1003	100308	1	Cage15_A1	12-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	48	200-250	223	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							23.04548976	12.70229545	0.0147501611335638	0.0348146892620034	-0.08375075069235337	0.047710089935799053	0.014394586708076104	0.005707772253867814	No	-0.02258354229895257	0.02552540178551538	0.07752871585318165	0.0034978384306865594	No	-0.08375075069235337	0.047710089935799053	0.014394586708076104	0.005707772253867814	No	0.0362231537441887	0.10971413525240949	0.11962513426812234	0.12174285901083032	Unspecific	0.041617387452780034	0.1370375803389278	0.11539762190231188	-0.017897093019545812	Specific	0.0811620352428026	No	0.05563406853093623	No	0.0811620352428026	No	0.15290694507350602	Unspecific	0.0759450738704149	No
		1003	100308	2	Cage15_A1_repeat	1-May-19	Sprague Dawley	Sprague Dawley	Male	2-4	67	300-350	338	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							27.48615387	15.66208474	0.0149175576071901	0.0322386047371565	0.1430139754973	0.12823218465604067	0.0723602921902175	0.10623670466472294	Spurious	0.111226654046781	0.07402976509227731	0.06559028338826768	0.10052109924969015	Spurious	0.1430139754973	0.12823218465604067	0.0723602921902175	0.10623670466472294	Spurious	-0.13366688198327817	0.08558377710486421	-0.08560260128561742	-0.012072727764613286	No	-0.13097724671755173	0.024099855738026425	-0.09078504165103023	-0.008141403699655905	No	0.016833590519414025	Spurious	0.06532397798034094	Spurious	0.016833590519414025	Spurious	0.08874533771544636	No	0.08556611773133976	No
		1003	100309	1	Cage9_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	331	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							33.681246405	16.79869393	0.0097938664230824	0.0397616942959442	-0.01721406685444661	0.1698955438732008	0.15901765167657023	-0.0616832649719715	Specific	-0.0409116756109433	0.10992164850308435	0.13929731360401318	0.016549401724784796	Specific	-0.01721406685444661	0.1698955438732008	0.15901765167657023	-0.0616832649719715	Specific	0.02085759492104165	0.12802827699055017	0.19190282496487465	-0.014764133242722579	Specific	0.001159443324967058	0.1140182456503826	0.1583019398187554	-0.05617667361247114	Specific	0.0869039989783727	No	0.13727270488591628	Specific	0.0869039989783727	No	0.12038768523199798	Specific	0.06907271949020907	No
		1003	100309	2	Cage9_A2_repeat	23-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	70	350-400	394	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							32.48985238	16.318348175	0.0090077209715129	0.0248263031134252	0.1080983017435116	0.13465165662625533	0.21266328732594555	0.0768079399588188	Specific	0.03301556382142275	0.08334864889412821	0.1519934430743378	0.06597409724759609	Specific	0.1080983017435116	0.13465165662625533	0.21266328732594555	0.0768079399588188	Specific	0.20333382042504677	0.11893050211833466	0.2126861295636594	0.0888089352497004	Specific	0.20602109128337054	0.13645207947760907	0.17739637479388767	0.07640797285356458	Specific	0.0028622560336342717	No	0.023210950575804606	No	0.0028622560336342717	No	-0.08195818640963885	No	-0.10977999948459899	Spurious
		1004	100400	1	s_20121214_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-60			36.5±0.5			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T2	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.4	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							27.204718675	12.225066205	0.0956614851245429	0.331340532232348	0.06693233191692624	0.09052584137944883	-0.04509314697783272	-0.1355799755173452	Spurious	0.04317958400929464	0.15865674348156797	-0.013010429072827887	-0.10343577299978829	Spurious	0.06816718531176547	0.43967664178527777	-0.5855983424293881	0.784970719084176	Spurious	0.1728333781805524	0.09620374586851507	-0.02037162483946333	-0.05907729207944859	No	0.1786229458289323	0.08814952503661891	-0.04990518568551169	-0.10253842713686868	Spurious	-0.04858600834096393	Spurious	0.012905185665994813	Spurious	0.3405376994208802	Unspecific	0.09665787894414875	No	0.007026987392288859	Spurious
		1004	100401	1	s_20121229_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-61			36.5±0.6			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T3	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.5	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							28.86763347	12.685013485	0.0844968204361201	0.318456407148561	0.1815911730360822	0.2662563760672707	0.18597613672287278	-0.06692257187960232	Specific	0.14127116440921328	0.24130214104571465	0.1616598274921715	-0.045978180517489975	Specific	0.22818073875957498	0.1407884975741638	0.11139001277032202	-0.1334363505382363	Specific	0.17880121794448897	0.36433932470573843	0.27179675401144765	0.03406026712837361	Specific	0.1699472795648818	0.292918742263024	0.23145398139997692	-0.01980330068600251	Specific	-0.07931933885592589	No	-0.061124197081978825	No	0.02410288319073041	Spurious	0.09143081961445462	No	-0.01055175494216526	No
