exclude	exclude.reason	rat.ds	rat.sub	rat.ses	rat.ID.orig	rat.session.date	rat.strain	rat.strain.orig	rat.sex	rat.age	rat.age.orig	rat.weight	rat.weight.orig	rat.vendor.source	rat.breeding.source	rat.comment	exp.type	anesthesia.induction	anesthesia.induction.dose	anesthesia.maintenance	anesthesia.maintenance.dose	anesthesia.route	anesthesia.post.induction.time	anesthesia.post.induction.time.orig	anesthesia.breathing.assistance	anesthesia.breathing.rate	anesthesia.breathing.rate.orig	anesthesia.heart.rate	anesthesia.heart.rate.orig	anesthesia.temperature.org	anesthesia.pCO2.orig	anesthesia.comment	MRI.vendor	MRI.console.orig	MRI.field.strength	MRI.coil.setup.orig	MRI.coil.design.orig	MRI.comment	anat.sequence	anat.contrast	anat.TR	anat.TE	func.sequence	func.TR	func.TE	func.FA	func.resolution.orig	func.n.slices	func.slice.thickness	func.slice.gap	func.volume	func.acceleration.factor.orig	func.shim.orig	func.shim.order.orig	func.bandwidth	func.FOVsat	func.readout.dir	func.comment	func.sensory.system	func.sensory.stimulation	func.sensory.onset	func.sensory.duration	func.sensory.comment	tsnr.S1	tsnr.str	MFW	aromas_CPu_CPu	aromas_MOp_MOp	aromas_S1bf_S1bf	aromas_S1bf_ACA	aromas_S1bf_cat	aromal_CPu_CPu	aromal_MOp_MOp	aromal_S1bf_S1bf	aromal_S1bf_ACA	aromal_S1bf_cat	aromasr_CPu_CPu	aromasr_MOp_MOp	aromasr_S1bf_S1bf	aromasr_S1bf_ACA	aromasr_S1bf_cat	WMCSFs_CPu_CPu	WMCSFs_MOp_MOp	WMCSFs_S1bf_S1bf	WMCSFs_S1bf_ACA	WMCSFs_S1bf_cat	GSRs_CPu_CPu	GSRs_MOp_MOp	GSRs_S1bf_S1bf	GSRs_S1bf_ACA	GSRs_S1bf_cat	maxFW
		1003	100300	1	A1	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	390	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane / medetomidine	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured	medetomidine was started immediately after bolus was delivered. Isoflurane was delivered in medical air. Rs-fMRI data usually acquired 50min post induction but could be anywhere between 40-70min	Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							33.940347665000004	17.33889935	0.011804484662587	0.0018559144373244	0.1147061585835769	0.2898533315112361	0.1849360794531866	Unspecific	0.0043278888521174	0.0684041768562288	0.2491019551463756	0.1349096304212738	Unspecific	0.0018559144373244	0.1147061585835769	0.2898533315112361	0.1849360794531866	Unspecific	-0.047415252296647	0.1241030253922115	0.226889327057027	0.1485686194513981	Unspecific	-0.0792644193334206	0.0735004001535436	0.1951460173289504	0.1172032017081514	Unspecific	0.0282993163899078
		1003	100301	1	A2	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	380	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.25 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							34.300177595	16.874274	0.010944180850218957	0.0521266592798291	-0.0990080374554077	0.0750638978704815	-0.0404312695788418	No	0.0586284436421927	-0.0611246393031813	0.1256605589591728	-0.0582531143620376	Specific	0.0521266592798291	-0.0990080374554077	0.0750638978704815	-0.0404312695788418	No	-0.0152411041313077	-0.0010688137227318	0.016262412136736	-0.0485861566107959	No	-0.0144272961728709	0.0012784898756252	-0.0622464034991599	-0.0770753299202473	No	0.0305660811475698
		1003	100302	1	A3	11-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	61	350-400	360	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							35.38246719	17.184850115	0.010003550227121622	0.0266711226933942	0.0803805475339144	0.0633051511132511	-0.0398696909203891	No	0.0677996365807013	0.0423426746782574	0.0289680920214023	-0.0204759814001772	No	0.0266711226933942	0.0803805475339144	0.0633051511132511	-0.0398696909203891	No	-0.1056473322299419	0.0964266758841211	-0.0694399437676504	0.0156343106231136	No	-0.1032565651691314	0.1312342349406626	-0.0214871272823529	-0.0007529940298017	No	0.0289906033924299
		1003	100303	1	A4	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.155716510000005	18.968030165	0.011374333578417273	0.1103995966833818	0.2689916678761033	0.1736857748988473	0.0710050382672745	Specific	0.0448864974451272	0.1435708263274425	0.089985145078884	0.0447751979279427	No	0.1103995966833818	0.2689916678761033	0.1736857748988473	0.0710050382672745	Specific	-0.044150967870541	0.1489382745013881	-0.0563879447049246	-0.0561254742502072	No	-0.0312453909150248	0.1480291876867076	-0.123458343005982	-0.1755221434674751	Spurious	0.0278298480684656
		1003	100304	1	A5	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	350-400	368	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							38.885500435	17.308761455	0.009535246608790645	0.0385349933138674	0.0266723684987955	0.0560563283725815	0.0788847330180079	No	0.0888125439493333	0.0053968746798462	0.1411942144535452	0.0104998271354967	Specific	0.0385349933138674	0.0266723684987955	0.0560563283725815	0.0788847330180079	No	-0.0813655628119708	0.1061377921784097	0.0760527979961833	0.1195636016011917	Spurious	-0.1076289827655952	0.0993178246534029	0.0483735996021418	0.094576659973286	No	0.031375314122001
		1003	100305	1	A6	12-Jan-18	Sprague Dawley	Sprague Dawley	Male	0-2	62	400-450	401	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							36.418042525	18.008791795	0.009343547238765489	-0.0567964291287615	0.1828528075092529	0.0623130028931719	0.0108896484089264	No	-0.0367827729171396	0.1253992993225932	0.0221020155172619	0.0131596484535474	No	-0.0567964291287615	0.1828528075092529	0.0623130028931719	0.0108896484089264	No	-0.0086015740000544	0.1698197020076512	0.1626554178734467	-0.0634121436366636	Specific	0.0031031082574242	0.1527547444051497	0.1544358235384975	-0.0911170888067974	Specific	0.0252726269380908
		1003	100306	1	Cage12_A1	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	340	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							35.38040667	15.207873815	0.009434757140797894	0.1395824981108466	0.0914820551595191	0.1030405651266457	-0.0383217488974789	Specific	0.0741820678140379	0.1009527402916233	0.0534648284135196	-0.0176830234433718	No	0.1395824981108466	0.0914820551595191	0.1030405651266457	-0.0383217488974789	Specific	0.0202652144247571	0.0569945505569527	0.0472933715867879	-0.0809173931664022	No	0.0092318108367152	0.0277973195294831	0.0159111424560616	-0.1294175147787777	Spurious	0.0228512749577536
		1003	100306	2	Cage12_A1_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	400-450	411	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							28.738047885	11.86768147	0.016173214116028584	-0.0103974663656606	0.0335032049501111	0.0556545691966276	0.058413291254364	No	0.0441113504414879	0.004782055589019	0.0673946591513007	0.0337994943626209	No	-0.0103974663656606	0.0335032049501111	0.0556545691966276	0.058413291254364	No	-0.0552433184751052	0.0366833832212539	0.0803767237229347	0.0817579153315803	No	-0.0560752812752313	0.0182534739357164	0.0706006970601963	0.0446163287555775	No	0.0430901812408343
		1003	100307	1	Cage12_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	350-350	363	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							31.08267767	17.065659015	0.008208597542547987	-0.0248049767713442	0.1372395907005011	0.2169990279171537	0.1778661757843346	Unspecific	0.0163963935583664	0.1591141071766914	0.1949943904221565	0.1091887941903936	Unspecific	-0.0248049767713442	0.1372395907005011	0.2169990279171537	0.1778661757843346	Unspecific	0.1190724654660914	0.0966997777900883	0.1545982160355365	0.0496599916654856	Specific	0.1091793426871081	0.0832543215422417	0.1053074257125842	-0.0167956983167748	Specific	0.019488615951527
		1003	100307	2	Cage12_A2_repeat	24-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	71	450-500	467	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							28.55024782	16.186076215	0.007136792126765644	-0.0003852386464063	0.2809868100562302	0.3525578971775721	0.0558460138613058	Specific	0.0171607666298513	0.1858187198434518	0.3233424141273293	0.0714743361347822	Specific	-0.0003852386464063	0.2809868100562302	0.3525578971775721	0.0558460138613058	Specific	0.0248059768618802	0.2445176517348008	0.2553513272431563	0.125557993488534	Unspecific	0.01712067660331	0.2457127694051573	0.2565090830246271	0.0626833069218625	Specific	0.0181022847632336
		1003	100308	1	Cage15_A1	12-Apr-19	Sprague Dawley	Sprague Dawley	Male	0-2	48	200-250	223	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							23.04548976	12.70229545	0.014750161133563824	-0.0837507506923533	0.047710089935799	0.0143945867080761	0.0057077722538678	No	-0.0225835422989525	0.0255254017855153	0.0775287158531816	0.0034978384306865	No	-0.0837507506923533	0.047710089935799	0.0143945867080761	0.0057077722538678	No	0.0362231537441887	0.1097141352524094	0.1196251342681223	0.1217428590108303	Unspecific	0.04161738745278	0.1370375803389278	0.1153976219023118	-0.0178970930195458	Specific	0.0348146892620034
		1003	100308	2	Cage15_A1_repeat	1-May-19	Sprague Dawley	Sprague Dawley	Male	2-4	67	300-350	338	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							27.48615387	15.66208474	0.014917557607190135	0.1430139754973	0.1282321846560406	0.0723602921902175	0.1062367046647229	Spurious	0.111226654046781	0.0740297650922773	0.0655902833882676	0.1005210992496901	Spurious	0.1430139754973	0.1282321846560406	0.0723602921902175	0.1062367046647229	Spurious	-0.1336668819832781	0.0855837771048642	-0.0856026012856174	-0.0120727277646132	No	-0.1309772467175517	0.0240998557380264	-0.0907850416510302	-0.0081414036996559	No	0.0322386047371565
		1003	100309	1	Cage9_A2	6-Mar-20	Sprague Dawley	Sprague Dawley	Male	0-2	53	300-350	331	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							33.681246405	16.79869393	0.009793866423082479	-0.0172140668544466	0.1698955438732008	0.1590176516765702	-0.0616832649719715	Specific	-0.0409116756109433	0.1099216485030843	0.1392973136040131	0.0165494017247847	Specific	-0.0172140668544466	0.1698955438732008	0.1590176516765702	-0.0616832649719715	Specific	0.0208575949210416	0.1280282769905501	0.1919028249648746	-0.0147641332427225	Specific	0.001159443324967	0.1140182456503826	0.1583019398187554	-0.0561766736124711	Specific	0.0397616942959442
		1003	100309	2	Cage9_A2_repeat	23-Mar-20	Sprague Dawley	Sprague Dawley	Male	2-4	70	350-400	394	Animal Resources Centre (Canning Vale, Western Australia)	Breeding subsidiary		resting-state	isoflurane	4 / 0.05	isoflurane / medetomidine	0.5 / 0.15	sc	50.0	50	free-breathing	70.0	50-80 breaths/min		Not measured	36.5-38	Not measured		Bruker	AVANCEIII	9.4	T/R	T volume and rat brain surface R		turboRARE	T2	2.5	0.033	GE-EPI	1.5	0.011	90.0	0.3 mm x 0.3 mm	21.0	1	0.05	300.0		mapshim	AllShims	300000	yes	LR							32.48985238	16.318348175	0.00900772097151295	0.1080983017435116	0.1346516566262553	0.2126632873259455	0.0768079399588188	Specific	0.0330155638214227	0.0833486488941282	0.1519934430743378	0.065974097247596	Specific	0.1080983017435116	0.1346516566262553	0.2126632873259455	0.0768079399588188	Specific	0.2033338204250467	0.1189305021183346	0.2126861295636594	0.0888089352497004	Specific	0.2060210912833705	0.136452079477609	0.1773963747938876	0.0764079728535645	Specific	0.0248263031134252
		1004	100400	1	s_20121214_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-60			36.5±0.5			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T2	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.4	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							27.204718675	12.225066205	0.09566148512454294	0.0669323319169262	0.0905258413794488	-0.0450931469778327	-0.1355799755173452	Spurious	0.0431795840092946	0.1586567434815679	-0.0130104290728278	-0.1034357729997882	Spurious	0.0681671853117654	0.4396766417852777	-0.5855983424293881	0.784970719084176	Spurious	0.1728333781805524	0.096203745868515	-0.0203716248394633	-0.0590772920794485	No	0.1786229458289323	0.0881495250366189	-0.0499051856855116	-0.1025384271368686	Spurious	0.331340532232348
		1004	100401	1	s_20121229_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-61			36.5±0.6			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T3	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.5	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							28.86763347	12.685013485	0.08449682043612014	0.1815911730360822	0.2662563760672707	0.1859761367228727	-0.0669225718796023	Specific	0.1412711644092132	0.2413021410457146	0.1616598274921715	-0.0459781805174899	Specific	0.2281807387595749	0.1407884975741638	0.111390012770322	-0.1334363505382363	Specific	0.1788012179444889	0.3643393247057384	0.2717967540114476	0.0340602671283736	Specific	0.1699472795648818	0.292918742263024	0.2314539813999769	-0.0198033006860025	Specific	0.318456407148561
		1004	100402	1	s_20130103_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-62			36.5±0.7			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T4	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.6	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							29.42158397	15.490794695	0.0848880481143584	0.1342130599154668	0.2625164008697508	0.3662531094117107	-0.0088198380974342	Specific	0.0660076382690146	0.1813347443036996	0.2999110627262478	-0.0245872222650085	Specific	0.2863053794691611	0.3168254471673014	0.0471226981235229	0.0400483563482005	No	0.1351930502395321	0.1971246603831221	0.199530548113471	-0.0422942341473095	Specific	0.1249886403576694	0.1857519306292696	0.1287938921090599	-0.0818459878712605	Specific	0.443158096333071
		1004	100403	1	s_20130108_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-63			36.5±0.8			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T5	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.7	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							35.8351689445	12.047475795	0.09903483263507322	0.1067658483294305	0.1198999294716877	0.1930670959948888	0.1935958537780549	Unspecific	0.0588706285849322	0.1111688204607541	0.1560015790588924	0.163394429329551	Unspecific	0.1990048240920538	0.2517658420795057	0.27050051353935	0.2897140149191148	Unspecific	0.117942222530952	0.0097316562195792	0.1886848015944009	0.0726741158545481	Specific	0.0989500140472349	-0.0814868932392839	0.0785650332102071	-0.0134207132742206	No	0.307804283372586
		1004	100404	1	s_20130205_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-64			36.5±0.9			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T6	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.8	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							19.814593605	6.705865755	0.08832318590112723	0.1165786155533845	0.1707118650791402	0.1441846305179958	0.1195233627662466	Unspecific	0.0400095321954056	0.1261875035012492	0.0553045047686664	0.0765379215054294	No	-0.0248679586045087	0.2230527397349869	0.3588529014654368	0.156015300108756	Unspecific	0.0742407448501369	0.0990414493885236	0.1100235212622278	0.0566253419963392	Specific	0.0497451659128916	0.0780124184813337	0.0812811662260305	-0.0006181838453655	No	0.523572929909597
		1004	100405	1	s_20130207_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-65			36.5±0.10			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T7	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.9	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							15.4041232465	5.330638	0.09623763746628727	-0.0212328355407194	0.3377924202313488	0.1627988977460978	-0.0179983682301003	Specific	-0.0012612204499443	0.3606052893194054	0.2038536250048774	-0.0282523328179473	Specific	0.099923816200615	0.3749008981908436	-0.0146360459584161	-0.2570316671453263	Spurious	-0.0498542285289093	0.301919122569873	0.1262679510217354	-0.0875198941896794	Specific	-0.0651157233302329	0.2643634908826541	0.1220124701590069	-0.171035355552078	Specific	0.338768062584082
		1004	100406	1	s_20130210_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-66			36.5±0.11			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T8	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.10	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							19.220783837	7.68423207	0.07006847813423617	0.0183521566549645	-0.0010363905514536	0.0698996047263559	0.0970461426290183	No	0.0143007578620551	0.0765100382374756	0.1118957669547071	0.0915950670137524	Specific	0.0809647371662204	0.2254996574351597	-0.1751881114472022	0.1299633051374844	Spurious	-0.0071665400784865	0.1321670012730127	0.1137908742514039	0.0606869210870016	Specific	-0.017452186745608	0.1096980098454228	0.0929494293697991	0.0487191912352797	No	0.438818352000412
		1004	100407	1	s_20130210_02		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-67			36.5±0.12			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T9	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.11	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							19.0765783635	6.684453935	0.07482928409400709	0.0831411300846035	0.0541463733683958	0.0391679287789457	0.0112032307181248	No	0.0223233210189692	0.0327062299260262	0.044949073080618	-0.0096898954695386	No	-0.0578537052271988	-0.1340404207768968	0.0230176113690262	0.3048579702462934	Spurious	0.1071783710343643	0.1231493796656147	0.0390836627255987	0.0075420900345791	No	0.1043377527378269	0.1223961461697736	0.0218941777980053	-0.00757179566875	No	0.237584200383547
		1004	100408	1	s_20130211_01		Wistar	Wistar	Male	2-4	10-15 wk	300-350	300-400		in-house		resting-state	isoflurane	3	isoflurane	1.3	air	90.0	1.5h	free-breathing	60.0	50-68			36.5±0.13			Varian/Agilent		9.4	T+R	RT-single loop		FSE	T10	2.5	0.04	SE-EPI	2.0	0.045	90.0	0.4x0.12	12.0	1	0.1	300.0	0	3Dshim	2nd	250000	yes	LR							13.105100838	7.941374585	0.06160808709548313	0.1902644688881045	0.2035527221891221	0.0240594994081099	-0.0294483358803173	No	0.0470486709355563	0.188877737913317	-0.0002564959471707	0.0033699716112878	No	0.060981737699996	0.0494225068073678	0.0631440382149752	-0.1346238797583545	Spurious	0.1820528402594164	0.1799821877678969	0.070817810888168	-0.0165917221263374	No	0.1705699368221805	0.1802843984277727	0.0601467089704511	-0.0197789955069927	No	0.223349977328606
